,Lat,Lon,City,Operator,Date
3305,39.75801,-84.18274,"Dayton, OH",Spin,2021-05-17
3306,39.76721,-84.18326,"Dayton, OH",Spin,2021-05-17
3307,39.73268,-84.16452,"Dayton, OH",Spin,2021-05-17
3308,39.74579,-84.18221,"Dayton, OH",Spin,2021-05-17
3309,39.76159,-84.18658,"Dayton, OH",Spin,2021-05-17
3310,39.7604,-84.19783,"Dayton, OH",Spin,2021-05-17
3311,39.75707,-84.18217,"Dayton, OH",Spin,2021-05-17
3312,39.74183,-84.18172,"Dayton, OH",Spin,2021-05-17
3313,39.74203,-84.18289,"Dayton, OH",Spin,2021-05-17
3314,39.76238,-84.16257,"Dayton, OH",Spin,2021-05-17
3315,39.75818,-84.19113,"Dayton, OH",Spin,2021-05-17
3316,39.76093,-84.19029,"Dayton, OH",Spin,2021-05-17
3317,39.74977,-84.17566,"Dayton, OH",Spin,2021-05-17
3318,39.75735,-84.18618,"Dayton, OH",Spin,2021-05-17
3319,39.73342,-84.17968,"Dayton, OH",Spin,2021-05-17
3320,39.76331,-84.1872,"Dayton, OH",Spin,2021-05-17
3321,39.75751,-84.18729,"Dayton, OH",Spin,2021-05-17
3322,39.75707,-84.18236,"Dayton, OH",Spin,2021-05-17
3323,39.76224,-84.16268,"Dayton, OH",Spin,2021-05-17
3324,39.75609,-84.18647,"Dayton, OH",Spin,2021-05-17
3325,39.76373,-84.17518,"Dayton, OH",Spin,2021-05-17
3326,39.75918,-84.19185,"Dayton, OH",Spin,2021-05-17
3327,39.75918,-84.18189,"Dayton, OH",Spin,2021-05-17
3328,39.75749,-84.1873,"Dayton, OH",Spin,2021-05-17
3329,39.75854,-84.1722,"Dayton, OH",Spin,2021-05-17
3330,39.76324,-84.19601,"Dayton, OH",Spin,2021-05-17
3331,39.75889,-84.16104,"Dayton, OH",Spin,2021-05-17
3332,39.75916,-84.19147,"Dayton, OH",Spin,2021-05-17
3333,39.75678,-84.19475,"Dayton, OH",Spin,2021-05-17
3334,39.76337,-84.16759,"Dayton, OH",Spin,2021-05-17
3335,39.76613,-84.17685,"Dayton, OH",Spin,2021-05-17
3336,39.76022,-84.18821,"Dayton, OH",Spin,2021-05-17
3337,39.75628,-84.21123,"Dayton, OH",Spin,2021-05-17
3338,39.75523,-84.18517,"Dayton, OH",Spin,2021-05-17
3339,39.76159,-84.18888,"Dayton, OH",Spin,2021-05-17
3340,39.76613,-84.17688,"Dayton, OH",Spin,2021-05-17
3341,39.76332,-84.18719,"Dayton, OH",Spin,2021-05-17
3342,39.75644,-84.18631,"Dayton, OH",Spin,2021-05-17
3343,39.75891,-84.1818,"Dayton, OH",Spin,2021-05-17
3344,39.74712,-84.17913,"Dayton, OH",Spin,2021-05-17
3345,39.74734,-84.18625,"Dayton, OH",Spin,2021-05-17
3346,39.75732,-84.18187,"Dayton, OH",Spin,2021-05-17
3347,39.75939,-84.19014,"Dayton, OH",Spin,2021-05-17
3348,39.76607,-84.1864,"Dayton, OH",Spin,2021-05-17
3349,39.74735,-84.18625,"Dayton, OH",Spin,2021-05-17
3350,39.76128,-84.18981,"Dayton, OH",Spin,2021-05-17
3351,39.76378,-84.19255,"Dayton, OH",Spin,2021-05-17
3352,39.75032,-84.17559,"Dayton, OH",Spin,2021-05-17
3353,39.75697,-84.19484,"Dayton, OH",Spin,2021-05-17
3354,39.75762,-84.18272,"Dayton, OH",Spin,2021-05-17
3355,39.75696,-84.19478,"Dayton, OH",Spin,2021-05-17
3356,39.73422,-84.17172,"Dayton, OH",Spin,2021-05-17
3357,39.76131,-84.19785,"Dayton, OH",Spin,2021-05-17
3358,39.75697,-84.19482,"Dayton, OH",Spin,2021-05-17
3359,39.75761,-84.18276,"Dayton, OH",Spin,2021-05-17
3360,39.76136,-84.19754,"Dayton, OH",Spin,2021-05-17
3361,39.75702,-84.18232,"Dayton, OH",Spin,2021-05-17
3362,39.75618,-84.1926,"Dayton, OH",Spin,2021-05-17
3363,39.76605,-84.17691,"Dayton, OH",Spin,2021-05-17
3364,39.75848,-84.1825,"Dayton, OH",Spin,2021-05-17
3365,39.74779,-84.1759,"Dayton, OH",Spin,2021-05-17
3366,39.75936,-84.19034,"Dayton, OH",Spin,2021-05-17
3367,39.75233,-84.17741,"Dayton, OH",Spin,2021-05-17
3368,39.76581,-84.18065,"Dayton, OH",Spin,2021-05-17
3369,39.74913,-84.17409,"Dayton, OH",Spin,2021-05-17
3370,39.75704,-84.18001,"Dayton, OH",Spin,2021-05-17
3371,39.74681,-84.17121,"Dayton, OH",Spin,2021-05-17
3372,39.76032,-84.19023,"Dayton, OH",Spin,2021-05-17
3373,39.75563,-84.17371,"Dayton, OH",Spin,2021-05-17
3374,39.74759,-84.19008,"Dayton, OH",Spin,2021-05-17
3375,39.74326,-84.18202,"Dayton, OH",Spin,2021-05-17
3376,39.75928,-84.18444,"Dayton, OH",Spin,2021-05-17
3377,42.33212,-83.05107,"Detroit, MI",Spin,2021-05-17
3378,42.35545,-83.07146,"Detroit, MI",Spin,2021-05-17
3379,42.33125,-83.03196,"Detroit, MI",Spin,2021-05-17
3380,42.33497,-83.02817,"Detroit, MI",Spin,2021-05-17
3381,42.33558,-83.05092,"Detroit, MI",Spin,2021-05-17
3382,42.33528,-83.05071,"Detroit, MI",Spin,2021-05-17
3383,42.33509,-83.02476,"Detroit, MI",Spin,2021-05-17
3384,42.33665,-83.05083,"Detroit, MI",Spin,2021-05-17
3385,42.36453,-83.0696,"Detroit, MI",Spin,2021-05-17
3386,42.34683,-83.03581,"Detroit, MI",Spin,2021-05-17
3387,42.33995,-83.05373,"Detroit, MI",Spin,2021-05-17
3388,42.35091,-83.06659,"Detroit, MI",Spin,2021-05-17
3389,42.33466,-83.04998,"Detroit, MI",Spin,2021-05-17
3390,42.34731,-83.06524,"Detroit, MI",Spin,2021-05-17
3391,42.3724,-83.06403,"Detroit, MI",Spin,2021-05-17
3392,42.33338,-83.05261,"Detroit, MI",Spin,2021-05-17
3393,42.3392,-83.05178,"Detroit, MI",Spin,2021-05-17
3394,42.33943,-83.02969,"Detroit, MI",Spin,2021-05-17
3395,42.35008,-83.069865,"Detroit, MI",Spin,2021-05-17
3396,42.32849,-83.0367,"Detroit, MI",Spin,2021-05-17
3397,42.45551,-83.17487,"Detroit, MI",Spin,2021-05-17
3398,42.35548,-83.07152,"Detroit, MI",Spin,2021-05-17
3399,42.36457,-83.06966,"Detroit, MI",Spin,2021-05-17
3400,42.32826,-83.0378,"Detroit, MI",Spin,2021-05-17
3401,42.34768,-83.07773,"Detroit, MI",Spin,2021-05-17
3402,42.3478,-83.06717,"Detroit, MI",Spin,2021-05-17
3403,42.36478,-83.0694,"Detroit, MI",Spin,2021-05-17
3404,42.33667,-83.0508,"Detroit, MI",Spin,2021-05-17
3405,42.37092,-83.03185,"Detroit, MI",Spin,2021-05-17
3406,42.33185,-83.05151,"Detroit, MI",Spin,2021-05-17
3407,42.3724,-83.06403,"Detroit, MI",Spin,2021-05-17
3408,42.33946,-83.05076,"Detroit, MI",Spin,2021-05-17
3409,42.35081,-83.06646,"Detroit, MI",Spin,2021-05-17
3410,42.35275,-83.05754,"Detroit, MI",Spin,2021-05-17
3411,42.34917,-83.04835,"Detroit, MI",Spin,2021-05-17
3412,42.3296,-83.04556,"Detroit, MI",Spin,2021-05-17
3413,42.33061,-83.03194,"Detroit, MI",Spin,2021-05-17
3414,42.33494,-83.04961,"Detroit, MI",Spin,2021-05-17
3415,42.33043,-83.04243,"Detroit, MI",Spin,2021-05-17
3416,42.34315,-83.05528,"Detroit, MI",Spin,2021-05-17
3417,42.32923,-83.06102,"Detroit, MI",Spin,2021-05-17
3418,42.33493,-83.04964,"Detroit, MI",Spin,2021-05-17
3419,42.37495,-83.07735,"Detroit, MI",Spin,2021-05-17
3420,42.33233,-83.04609,"Detroit, MI",Spin,2021-05-17
3421,42.33548,-83.05124,"Detroit, MI",Spin,2021-05-17
3422,42.35234,-83.06693,"Detroit, MI",Spin,2021-05-17
3423,42.35206,-83.0672,"Detroit, MI",Spin,2021-05-17
3424,42.33933,-83.05258,"Detroit, MI",Spin,2021-05-17
3425,42.35213,-83.06717,"Detroit, MI",Spin,2021-05-17
3426,42.37311,-83.04556,"Detroit, MI",Spin,2021-05-17
3427,42.36019,-83.06924,"Detroit, MI",Spin,2021-05-17
3428,42.3356,-83.04961,"Detroit, MI",Spin,2021-05-17
3429,42.33781,-83.04958,"Detroit, MI",Spin,2021-05-17
3430,42.33287,-83.02747,"Detroit, MI",Spin,2021-05-17
3431,42.33506,-83.02079,"Detroit, MI",Spin,2021-05-17
3432,42.35543,-83.0715,"Detroit, MI",Spin,2021-05-17
3433,42.33667,-83.05077,"Detroit, MI",Spin,2021-05-17
3434,42.33181,-83.03033,"Detroit, MI",Spin,2021-05-17
3435,42.34429,-83.03796,"Detroit, MI",Spin,2021-05-17
3436,42.33939,-83.0526,"Detroit, MI",Spin,2021-05-17
3437,42.36048,-83.06905,"Detroit, MI",Spin,2021-05-17
3438,42.34738,-83.06491,"Detroit, MI",Spin,2021-05-17
3439,42.3314,-83.02899,"Detroit, MI",Spin,2021-05-17
3440,42.34632,-83.0525,"Detroit, MI",Spin,2021-05-17
3441,42.35526,-83.06604,"Detroit, MI",Spin,2021-05-17
3442,42.33783,-83.04961,"Detroit, MI",Spin,2021-05-17
3443,42.33804,-83.01752,"Detroit, MI",Spin,2021-05-17
3444,42.33063,-83.03923,"Detroit, MI",Spin,2021-05-17
3445,42.33526,-83.04942,"Detroit, MI",Spin,2021-05-17
3446,42.29842,-83.12403,"Detroit, MI",Spin,2021-05-17
3447,42.33936,-83.05262,"Detroit, MI",Spin,2021-05-17
3448,42.35218,-83.00415,"Detroit, MI",Spin,2021-05-17
3449,42.33194,-83.03004,"Detroit, MI",Spin,2021-05-17
3450,42.33551,-83.05079,"Detroit, MI",Spin,2021-05-17
3451,42.34036,-83.05298,"Detroit, MI",Spin,2021-05-17
3452,42.33783,-83.04957,"Detroit, MI",Spin,2021-05-17
3453,42.33518,-83.04958,"Detroit, MI",Spin,2021-05-17
3454,42.3391,-83.05192,"Detroit, MI",Spin,2021-05-17
3455,42.33556,-83.05082,"Detroit, MI",Spin,2021-05-17
3456,42.36448,-83.06973,"Detroit, MI",Spin,2021-05-17
3457,42.35255,-83.06885,"Detroit, MI",Spin,2021-05-17
3458,42.3478,-83.06712,"Detroit, MI",Spin,2021-05-17
3459,42.35198,-83.04702,"Detroit, MI",Spin,2021-05-17
3460,42.35696,-83.07275,"Detroit, MI",Spin,2021-05-17
3461,42.33415,-83.04512,"Detroit, MI",Spin,2021-05-17
3462,42.33218,-83.0509,"Detroit, MI",Spin,2021-05-17
3463,42.3366,-83.05078,"Detroit, MI",Spin,2021-05-17
3464,42.33773,-83.04955,"Detroit, MI",Spin,2021-05-17
3465,42.33211,-83.04748,"Detroit, MI",Spin,2021-05-17
3466,42.34946,-83.04274,"Detroit, MI",Spin,2021-05-17
3467,42.36025,-83.06922,"Detroit, MI",Spin,2021-05-17
3468,42.35699,-83.06917,"Detroit, MI",Spin,2021-05-17
3469,42.34663,-83.05446,"Detroit, MI",Spin,2021-05-17
3470,42.33296,-83.02741,"Detroit, MI",Spin,2021-05-17
3471,42.33913,-83.05189,"Detroit, MI",Spin,2021-05-17
3472,42.34314972073058,-83.05534377701865,"Detroit, MI",Spin,2021-05-17
3473,42.33193,-83.02996,"Detroit, MI",Spin,2021-05-17
3474,42.35547,-83.0715,"Detroit, MI",Spin,2021-05-17
3475,42.39071,-83.08822,"Detroit, MI",Spin,2021-05-17
3476,42.33729,-83.03449,"Detroit, MI",Spin,2021-05-17
3477,42.33145,-83.03138,"Detroit, MI",Spin,2021-05-17
3478,42.349121,-83.048322,"Detroit, MI",Spin,2021-05-17
3479,42.33146,-83.03137,"Detroit, MI",Spin,2021-05-17
3480,42.37034,-83.07719,"Detroit, MI",Spin,2021-05-17
3481,42.34737,-83.06495,"Detroit, MI",Spin,2021-05-17
3482,42.33681,-83.01872,"Detroit, MI",Spin,2021-05-17
3483,42.33549,-83.01978,"Detroit, MI",Spin,2021-05-17
3484,42.32109,-83.09385,"Detroit, MI",Spin,2021-05-17
3485,42.37314,-83.04557,"Detroit, MI",Spin,2021-05-17
3486,42.32504,-83.0622,"Detroit, MI",Spin,2021-05-17
3487,42.45538,-83.17476,"Detroit, MI",Spin,2021-05-17
3488,42.34503,-83.0343,"Detroit, MI",Spin,2021-05-17
3489,42.36459,-83.06961,"Detroit, MI",Spin,2021-05-17
3490,42.34663,-83.03511,"Detroit, MI",Spin,2021-05-17
3491,42.34664,-83.03512,"Detroit, MI",Spin,2021-05-17
3492,42.35199,-83.06793,"Detroit, MI",Spin,2021-05-17
3493,42.38687,-83.07704,"Detroit, MI",Spin,2021-05-17
3494,42.3466,-83.0537,"Detroit, MI",Spin,2021-05-17
3495,42.3378,-83.0496,"Detroit, MI",Spin,2021-05-17
3496,42.33184,-83.05258,"Detroit, MI",Spin,2021-05-17
3497,42.37444,-83.0428,"Detroit, MI",Spin,2021-05-17
3498,42.33666,-83.05075,"Detroit, MI",Spin,2021-05-17
3499,42.33225,-83.05091,"Detroit, MI",Spin,2021-05-17
3500,42.455493,-83.174759,"Detroit, MI",Spin,2021-05-17
3501,42.33661,-83.0508,"Detroit, MI",Spin,2021-05-17
3502,42.34122,-83.06032,"Detroit, MI",Spin,2021-05-17
3503,42.35057,-83.0393,"Detroit, MI",Spin,2021-05-17
3504,42.36798238719668,-83.08372838044782,"Detroit, MI",Spin,2021-05-17
3505,42.34349,-83.14634,"Detroit, MI",Spin,2021-05-17
3506,42.33419,-83.05286,"Detroit, MI",Spin,2021-05-17
3507,42.3391,-83.0519,"Detroit, MI",Spin,2021-05-17
3508,42.3655930361082,-83.06907676577741,"Detroit, MI",Spin,2021-05-17
3509,42.35224,-83.066021,"Detroit, MI",Spin,2021-05-17
3510,42.35709,-83.06425,"Detroit, MI",Spin,2021-05-17
3511,42.33936,-83.05262,"Detroit, MI",Spin,2021-05-17
3512,42.3742,-83.07885,"Detroit, MI",Spin,2021-05-17
3513,42.32823,-83.07457,"Detroit, MI",Spin,2021-05-17
3514,42.35404,-83.06557,"Detroit, MI",Spin,2021-05-17
3515,42.34312,-83.05526,"Detroit, MI",Spin,2021-05-17
3516,42.32532,-83.0785,"Detroit, MI",Spin,2021-05-17
3517,42.37296,-83.04541,"Detroit, MI",Spin,2021-05-17
3518,42.35262,-83.06602,"Detroit, MI",Spin,2021-05-17
3519,42.35199,-83.06445,"Detroit, MI",Spin,2021-05-17
3520,42.31702,-83.12453,"Detroit, MI",Spin,2021-05-17
3521,42.36455,-83.06964,"Detroit, MI",Spin,2021-05-17
3522,42.33395,-83.02869,"Detroit, MI",Spin,2021-05-17
3523,42.33284,-83.05558,"Detroit, MI",Spin,2021-05-17
3524,42.34701,-83.05366,"Detroit, MI",Spin,2021-05-17
3525,42.35226,-83.066076,"Detroit, MI",Spin,2021-05-17
3526,42.33751,-83.09341,"Detroit, MI",Spin,2021-05-17
3527,42.32343,-83.08763,"Detroit, MI",Spin,2021-05-17
3528,42.35261,-83.06385,"Detroit, MI",Spin,2021-05-17
3529,42.35512,-83.06617,"Detroit, MI",Spin,2021-05-17
3530,42.34119,-83.06033,"Detroit, MI",Spin,2021-05-17
3531,42.34736,-83.06489,"Detroit, MI",Spin,2021-05-17
3532,42.35547,-83.07147,"Detroit, MI",Spin,2021-05-17
3533,42.35208,-83.06721,"Detroit, MI",Spin,2021-05-17
3534,42.33187,-83.05265,"Detroit, MI",Spin,2021-05-17
3535,42.31702,-83.12453,"Detroit, MI",Spin,2021-05-17
3536,42.36135,-83.07504,"Detroit, MI",Spin,2021-05-17
3537,42.3731,-83.04558,"Detroit, MI",Spin,2021-05-17
3538,42.363818,-83.063879,"Detroit, MI",Spin,2021-05-17
3539,42.36392,-83.06965,"Detroit, MI",Spin,2021-05-17
3540,42.36021,-83.06921,"Detroit, MI",Spin,2021-05-17
3541,42.34782,-83.06715,"Detroit, MI",Spin,2021-05-17
3542,42.33935,-83.05262,"Detroit, MI",Spin,2021-05-17
3543,42.32956,-83.05319,"Detroit, MI",Spin,2021-05-17
3544,42.34317,-83.05523,"Detroit, MI",Spin,2021-05-17
3545,42.34119,-83.06031,"Detroit, MI",Spin,2021-05-17
3546,42.32906,-83.04776,"Detroit, MI",Spin,2021-05-17
3547,42.33549,-83.05071,"Detroit, MI",Spin,2021-05-17
3548,42.35243,-83.06699,"Detroit, MI",Spin,2021-05-17
3549,42.33496,-83.04944,"Detroit, MI",Spin,2021-05-17
3550,42.4554,-83.17472,"Detroit, MI",Spin,2021-05-17
3551,42.35311,-83.05778,"Detroit, MI",Spin,2021-05-17
3552,42.35016194849935,-83.04001441903269,"Detroit, MI",Spin,2021-05-17
3553,42.3397,-83.05226,"Detroit, MI",Spin,2021-05-17
3554,42.3529,-83.0644,"Detroit, MI",Spin,2021-05-17
3555,42.336106,-83.073732,"Detroit, MI",Spin,2021-05-17
3556,42.33783,-83.04958,"Detroit, MI",Spin,2021-05-17
3557,42.34736,-83.06489,"Detroit, MI",Spin,2021-05-17
3558,42.34695,-83.05371,"Detroit, MI",Spin,2021-05-17
3559,42.34784,-83.06713,"Detroit, MI",Spin,2021-05-17
3560,42.33361,-83.02922,"Detroit, MI",Spin,2021-05-17
3561,42.34848,-83.04154,"Detroit, MI",Spin,2021-05-17
3562,42.34117,-83.06028,"Detroit, MI",Spin,2021-05-17
3563,42.35155,-83.06663,"Detroit, MI",Spin,2021-05-17
3564,42.33225,-83.05072,"Detroit, MI",Spin,2021-05-17
3565,42.360123,-83.071933,"Detroit, MI",Spin,2021-05-17
3566,42.33905,-83.05236,"Detroit, MI",Spin,2021-05-17
3567,42.33904,-83.02713,"Detroit, MI",Spin,2021-05-17
3568,42.34739,-83.06486,"Detroit, MI",Spin,2021-05-17
3569,42.3426,-83.07381,"Detroit, MI",Spin,2021-05-17
3570,42.31702,-83.12454,"Detroit, MI",Spin,2021-05-17
3571,42.35505,-82.99759,"Detroit, MI",Spin,2021-05-17
3572,42.34737,-83.0649,"Detroit, MI",Spin,2021-05-17
3573,42.35049,-83.06392,"Detroit, MI",Spin,2021-05-17
3574,42.34115,-83.06017,"Detroit, MI",Spin,2021-05-17
3575,42.33106,-83.04915,"Detroit, MI",Spin,2021-05-17
3576,42.36127,-83.07494,"Detroit, MI",Spin,2021-05-17
3577,42.3368,-83.04235,"Detroit, MI",Spin,2021-05-17
3578,42.45535,-83.17472,"Detroit, MI",Spin,2021-05-17
3579,42.34776,-83.06733,"Detroit, MI",Spin,2021-05-17
3580,42.36363957640003,-83.06906428195822,"Detroit, MI",Spin,2021-05-17
3581,42.32663,-83.05813,"Detroit, MI",Spin,2021-05-17
3582,42.34775,-83.03949,"Detroit, MI",Spin,2021-05-17
3583,42.33481,-83.04973,"Detroit, MI",Spin,2021-05-17
3584,42.34292,-83.057,"Detroit, MI",Spin,2021-05-17
3585,42.34777,-83.06719,"Detroit, MI",Spin,2021-05-17
3586,42.33416,-83.0531,"Detroit, MI",Spin,2021-05-17
3587,42.36132,-83.07503,"Detroit, MI",Spin,2021-05-17
3588,42.33924,-83.05159,"Detroit, MI",Spin,2021-05-17
3589,42.34323,-83.05551,"Detroit, MI",Spin,2021-05-17
3590,42.33942,-83.05258,"Detroit, MI",Spin,2021-05-17
3591,42.34943,-83.05482,"Detroit, MI",Spin,2021-05-17
3592,42.32233,-83.07752,"Detroit, MI",Spin,2021-05-17
3593,42.34292,-83.057,"Detroit, MI",Spin,2021-05-17
3594,42.35208,-83.0672,"Detroit, MI",Spin,2021-05-17
3595,42.45497,-83.17411,"Detroit, MI",Spin,2021-05-17
3596,35.99677,-78.90171,"Durham, NC",Spin,2021-05-17
3597,36.009,-78.9222,"Durham, NC",Spin,2021-05-17
3598,36.00177,-78.94117,"Durham, NC",Spin,2021-05-17
3599,35.99588,-78.90767,"Durham, NC",Spin,2021-05-17
3600,35.99797,-78.90762,"Durham, NC",Spin,2021-05-17
3601,35.997,-78.90068,"Durham, NC",Spin,2021-05-17
3602,35.99115,-78.90483,"Durham, NC",Spin,2021-05-17
3603,36.00391,-78.91559,"Durham, NC",Spin,2021-05-17
3604,36.00398,-78.90304,"Durham, NC",Spin,2021-05-17
3605,35.99915,-78.88888,"Durham, NC",Spin,2021-05-17
3606,36.00247,-78.90358,"Durham, NC",Spin,2021-05-17
3607,35.99206,-78.87863,"Durham, NC",Spin,2021-05-17
3608,36.01125,-78.92186,"Durham, NC",Spin,2021-05-17
3609,35.99646,-78.9065,"Durham, NC",Spin,2021-05-17
3610,35.99679,-78.9017,"Durham, NC",Spin,2021-05-17
3611,35.99958,-78.90668,"Durham, NC",Spin,2021-05-17
3612,36.00189,-78.90347,"Durham, NC",Spin,2021-05-17
3613,35.99739,-78.90477,"Durham, NC",Spin,2021-05-17
3614,36.00046,-78.888,"Durham, NC",Spin,2021-05-17
3615,36.00081,-78.91042,"Durham, NC",Spin,2021-05-17
3616,35.99343,-78.94805,"Durham, NC",Spin,2021-05-17
3617,36.00519,-78.90432,"Durham, NC",Spin,2021-05-17
3618,35.99451,-78.90769,"Durham, NC",Spin,2021-05-17
3619,36.01016,-78.91477,"Durham, NC",Spin,2021-05-17
3620,36.00664,-78.90064,"Durham, NC",Spin,2021-05-17
3621,36.00729,-78.9173,"Durham, NC",Spin,2021-05-17
3622,35.99359,-78.90053,"Durham, NC",Spin,2021-05-17
3623,36.00811,-78.89874,"Durham, NC",Spin,2021-05-17
3624,35.99831,-78.93763,"Durham, NC",Spin,2021-05-17
3625,36.00062,-78.91039,"Durham, NC",Spin,2021-05-17
3626,36.009,-78.9222,"Durham, NC",Spin,2021-05-17
3627,35.99161,-78.89027,"Durham, NC",Spin,2021-05-17
3628,35.99849,-78.90349,"Durham, NC",Spin,2021-05-17
3629,36.00926,-78.9442,"Durham, NC",Spin,2021-05-17
3630,35.99305,-78.89202,"Durham, NC",Spin,2021-05-17
3631,35.99651,-78.90211,"Durham, NC",Spin,2021-05-17
3632,36.01311,-78.90582,"Durham, NC",Spin,2021-05-17
3633,35.98546,-78.88183,"Durham, NC",Spin,2021-05-17
3634,35.99417,-78.90308,"Durham, NC",Spin,2021-05-17
3635,36.00044,-78.88801,"Durham, NC",Spin,2021-05-17
3636,35.99519,-78.90318,"Durham, NC",Spin,2021-05-17
3637,36.01342,-78.93152,"Durham, NC",Spin,2021-05-17
3638,36.01341,-78.93152,"Durham, NC",Spin,2021-05-17
3639,35.99687607451263,-78.9106704122872,"Durham, NC",Spin,2021-05-17
3640,36.01109,-78.8992,"Durham, NC",Spin,2021-05-17
3641,36.01106,-78.90933,"Durham, NC",Spin,2021-05-17
3642,35.9951,-78.90175,"Durham, NC",Spin,2021-05-17
3643,35.99649,-78.90036,"Durham, NC",Spin,2021-05-17
3644,36.00347,-78.89915,"Durham, NC",Spin,2021-05-17
3645,35.99414,-78.89962,"Durham, NC",Spin,2021-05-17
3646,35.9941,-78.8995,"Durham, NC",Spin,2021-05-17
3647,35.99167,-78.9061,"Durham, NC",Spin,2021-05-17
3648,35.99023,-78.89751,"Durham, NC",Spin,2021-05-17
3649,35.99446,-78.90123,"Durham, NC",Spin,2021-05-17
3650,35.9901439109811,-78.89752612994072,"Durham, NC",Spin,2021-05-17
3651,36.00132,-78.90947,"Durham, NC",Spin,2021-05-17
3652,36.00788,-78.92806,"Durham, NC",Spin,2021-05-17
3653,35.99418,-78.90309,"Durham, NC",Spin,2021-05-17
3654,35.99108,-78.90005,"Durham, NC",Spin,2021-05-17
3655,36.00399,-78.90309,"Durham, NC",Spin,2021-05-17
3656,35.99827,-78.93763,"Durham, NC",Spin,2021-05-17
3657,35.99566,-78.90318,"Durham, NC",Spin,2021-05-17
3658,35.99447,-78.89293,"Durham, NC",Spin,2021-05-17
3659,36.01035,-78.9055,"Durham, NC",Spin,2021-05-17
3660,35.99316,-78.90393,"Durham, NC",Spin,2021-05-17
3661,36.00413,-78.90292,"Durham, NC",Spin,2021-05-17
3662,36.00372,-78.90239,"Durham, NC",Spin,2021-05-17
3663,35.99518,-78.90177,"Durham, NC",Spin,2021-05-17
3664,35.99515,-78.90168,"Durham, NC",Spin,2021-05-17
3665,36.00906,-78.92223,"Durham, NC",Spin,2021-05-17
3666,35.9983,-78.93767,"Durham, NC",Spin,2021-05-17
3667,36.00497,-78.95157,"Durham, NC",Spin,2021-05-17
3668,35.99198,-78.90236,"Durham, NC",Spin,2021-05-17
3669,35.99612,-78.93599,"Durham, NC",Spin,2021-05-17
3670,35.99533,-78.9019,"Durham, NC",Spin,2021-05-17
3671,35.99887,-78.9407,"Durham, NC",Spin,2021-05-17
3672,36.00192,-78.9035,"Durham, NC",Spin,2021-05-17
3673,35.99516,-78.90198,"Durham, NC",Spin,2021-05-17
3674,35.99419,-78.90307,"Durham, NC",Spin,2021-05-17
3675,35.9952,-78.90217,"Durham, NC",Spin,2021-05-17
3676,36.00379,-78.89695,"Durham, NC",Spin,2021-05-17
3677,35.99515,-78.90189,"Durham, NC",Spin,2021-05-17
3678,36.01194,-78.9485,"Durham, NC",Spin,2021-05-17
3679,36.00009,-78.90072,"Durham, NC",Spin,2021-05-17
3680,35.99066,-78.90164,"Durham, NC",Spin,2021-05-17
3681,35.99104,-78.90045,"Durham, NC",Spin,2021-05-17
3682,36.00909,-78.92893,"Durham, NC",Spin,2021-05-17
3683,35.99165,-78.91317,"Durham, NC",Spin,2021-05-17
3684,36.00309,-78.89784,"Durham, NC",Spin,2021-05-17
3685,35.99794,-78.9076,"Durham, NC",Spin,2021-05-17
3686,36.00901,-78.9222,"Durham, NC",Spin,2021-05-17
3687,35.99547,-78.94639,"Durham, NC",Spin,2021-05-17
3688,36.00378,-78.9149,"Durham, NC",Spin,2021-05-17
3689,35.99654,-78.9003,"Durham, NC",Spin,2021-05-17
3690,35.99317,-78.90394,"Durham, NC",Spin,2021-05-17
3691,35.99662,-78.89472,"Durham, NC",Spin,2021-05-17
3692,35.99653,-78.90033,"Durham, NC",Spin,2021-05-17
3693,36.0078,-78.92808,"Durham, NC",Spin,2021-05-17
3694,35.99017132612794,-78.89751709260916,"Durham, NC",Spin,2021-05-17
3695,36.00902,-78.92222,"Durham, NC",Spin,2021-05-17
3696,35.99321,-78.90389,"Durham, NC",Spin,2021-05-17
3697,36.01393,-78.91577,"Durham, NC",Spin,2021-05-17
3698,35.99953,-78.90667,"Durham, NC",Spin,2021-05-17
3699,36.01505,-78.91022,"Durham, NC",Spin,2021-05-17
3700,36.00064,-78.91041,"Durham, NC",Spin,2021-05-17
3701,36.00069,-78.89215,"Durham, NC",Spin,2021-05-17
3702,35.99044,-78.86939,"Durham, NC",Spin,2021-05-17
3703,36.00535,-78.90431,"Durham, NC",Spin,2021-05-17
3704,35.99107,-78.90001,"Durham, NC",Spin,2021-05-17
3705,35.99497,-78.90206,"Durham, NC",Spin,2021-05-17
3706,36.00732,-78.91728,"Durham, NC",Spin,2021-05-17
3707,35.95848,-78.90139,"Durham, NC",Spin,2021-05-17
3708,35.99063,-78.90116,"Durham, NC",Spin,2021-05-17
3709,36.00516,-78.91791,"Durham, NC",Spin,2021-05-17
3710,35.9997,-78.90676,"Durham, NC",Spin,2021-05-17
3711,35.99095,-78.88946,"Durham, NC",Spin,2021-05-17
3712,35.99314,-78.90399,"Durham, NC",Spin,2021-05-17
3713,35.99901,-78.90566,"Durham, NC",Spin,2021-05-17
3714,35.99417,-78.90305,"Durham, NC",Spin,2021-05-17
3715,35.98707,-78.88753,"Durham, NC",Spin,2021-05-17
3716,35.99018,-78.89754,"Durham, NC",Spin,2021-05-17
3717,35.99143,-78.88929,"Durham, NC",Spin,2021-05-17
